Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
74        	77        	1         	I    	-23.5815385788	5.7368e-11    	2.0653	2.0653	0   	0   	2.0757	2.0757	0   	0   
74        	78        	1         	I    	-22.3396420994	1.9862e-10    	2.0698	2.0698	0   	0   	2.1603	2.1603	0   	0   
75        	76        	1         	I    	-23.5815385788	5.7368e-11    	2.0653	2.0653	0   	0   	2.0757	2.0757	0   	0   
75        	77        	1         	I    	-23.5815385788	5.7368e-11    	2.0653	2.0653	0   	0   	2.0757	2.0757	0   	0   
75        	78        	1         	I    	-22.3396420994	1.9862e-10    	2.0698	2.0698	0   	0   	2.1603	2.1603	0   	0   
76        	77        	1         	I    	-23.5815385788	5.7368e-11    	2.0653	2.0653	0   	0   	2.0757	2.0757	0   	0   
76        	78        	1         	I    	-22.3396420994	1.9862e-10    	2.0698	2.0698	0   	0   	2.1603	2.1603	0   	0   
77        	78        	1         	I    	-22.3396420994	1.9862e-10    	2.0698	2.0698	0   	0   	2.1603	2.1603	0   	0   
79        	80        	1         	I    	-16.4823052522	6.9475e-08    	1.0033	1.0033	0   	0   	2.0216	2.0216	0   	0   
79        	81        	1         	I    	-16.4823052522	6.9475e-08    	1.0033	1.0033	0   	0   	2.0216	2.0216	0   	0   
79        	82        	1         	I    	-16.4823052522	6.9475e-08    	1.0033	1.0033	0   	0   	2.0216	2.0216	0   	0   
79        	83        	1         	I    	-12.1603241621	5.2341e-06    	1.0033	1.0033	0   	0   	1.0063	1.0063	0   	0   
79        	84        	1         	I    	-12.1603241621	5.2341e-06    	1.0033	1.0033	0   	0   	1.0063	1.0063	0   	0   
80        	81        	1         	I    	-21.5003760612	4.5973e-10    	2.0126	2.0126	0   	0   	2.0246	2.0246	0   	0   
80        	82        	1         	I    	-21.5003760612	4.5973e-10    	2.0126	2.0126	0   	0   	2.0246	2.0246	0   	0   
80        	83        	1         	I    	-16.4823052522	6.9475e-08    	2.0216	2.0216	0   	0   	1.0033	1.0033	0   	0   
80        	84        	1         	I    	-16.4823052522	6.9475e-08    	2.0216	2.0216	0   	0   	1.0033	1.0033	0   	0   
80        	103       	1         	I    	-16.4677264296	7.0495e-08    	2.0216	2.0216	0   	0   	1.003	1.003	0   	0   
81        	82        	1         	I    	-21.5003760612	4.5973e-10    	2.0126	2.0126	0   	0   	2.0246	2.0246	0   	0   
81        	83        	1         	I    	-16.4823052522	6.9475e-08    	2.0216	2.0216	0   	0   	1.0033	1.0033	0   	0   
81        	84        	1         	I    	-16.4823052522	6.9475e-08    	2.0216	2.0216	0   	0   	1.0033	1.0033	0   	0   
81        	103       	1         	I    	-16.4677264296	7.0495e-08    	2.0216	2.0216	0   	0   	1.003	1.003	0   	0   
82        	83        	1         	I    	-16.4823052522	6.9475e-08    	2.0216	2.0216	0   	0   	1.0033	1.0033	0   	0   
82        	84        	1         	I    	-16.4823052522	6.9475e-08    	2.0216	2.0216	0   	0   	1.0033	1.0033	0   	0   
82        	103       	1         	I    	-16.4677264296	7.0495e-08    	2.0216	2.0216	0   	0   	1.003	1.003	0   	0   
83        	84        	1         	I    	-12.1603241621	5.2341e-06    	1.0033	1.0033	0   	0   	1.0063	1.0063	0   	0   
85        	86        	1         	I    	-82.5448965301	1.4165e-36    	16.191	16.191	11.258	11.258	4.4351	4.4351	10.188	10.188
85        	87        	1         	I    	-82.5448965301	1.4165e-36    	16.191	16.191	11.258	11.258	4.4351	4.4351	10.188	10.188
85        	88        	1         	I    	-124.3499418263	9.8971e-55    	16.423	16.423	11.062	11.062	15.773	15.773	11.644	11.644
26        	86        	1         	I    	-29.2869406446	1.9092e-13    	1.0097	1.0097	0   	0   	4.4425	4.4425	10.04	10.04
27        	86        	1         	I    	-29.2869406446	1.9092e-13    	1.0097	1.0097	0   	0   	4.4425	4.4425	10.04	10.04
28        	86        	1         	I    	-29.2869406446	1.9092e-13    	1.0097	1.0097	0   	0   	4.4425	4.4425	10.04	10.04
86        	87        	1         	I    	-49.8124435428	2.3266e-22    	4.4809	4.4809	9.3173	9.3173	4.4237	4.4237	10.442	10.442
86        	88        	1         	I    	-82.5448964560	1.4165e-36    	4.4351	4.4351	10.192	10.192	16.191	16.191	11.258	11.258
26        	87        	1         	I    	-29.2869406446	1.9092e-13    	1.0097	1.0097	0   	0   	4.4425	4.4425	10.04	10.04
27        	87        	1         	I    	-29.2869406446	1.9092e-13    	1.0097	1.0097	0   	0   	4.4425	4.4425	10.04	10.04
28        	87        	1         	I    	-29.2869406446	1.9092e-13    	1.0097	1.0097	0   	0   	4.4425	4.4425	10.04	10.04
87        	88        	1         	I    	-82.5448964560	1.4165e-36    	4.4351	4.4351	10.192	10.192	16.191	16.191	11.258	11.258
51        	89        	1         	I    	-60.6250508991	4.6868e-27    	11.425	11.425	14.134	14.134	4.2989	4.2989	0   	0   
80        	89        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
81        	89        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
82        	89        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
89        	90        	1         	I    	-41.1571665659	1.3356e-18    	4.3045	4.3045	0   	0   	4.2682	4.2682	0   	0   
89        	91        	1         	I    	-41.1571665659	1.3356e-18    	4.3045	4.3045	0   	0   	4.2682	4.2682	0   	0   
89        	92        	1         	I    	-41.1571665659	1.3356e-18    	4.3045	4.3045	0   	0   	4.2682	4.2682	0   	0   
89        	103       	1         	I    	-25.5996518672	7.6245e-12    	4.2931	4.2931	0   	0   	1.003	1.003	0   	0   
51        	90        	1         	I    	-60.6250508991	4.6868e-27    	11.425	11.425	14.134	14.134	4.2989	4.2989	0   	0   
80        	90        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
81        	90        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
82        	90        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
90        	91        	1         	I    	-41.1571665659	1.3356e-18    	4.3045	4.3045	0   	0   	4.2682	4.2682	0   	0   
90        	92        	1         	I    	-41.1571665659	1.3356e-18    	4.3045	4.3045	0   	0   	4.2682	4.2682	0   	0   
90        	103       	1         	I    	-25.5996518672	7.6245e-12    	4.2931	4.2931	0   	0   	1.003	1.003	0   	0   
51        	91        	1         	I    	-60.6250508991	4.6868e-27    	11.425	11.425	14.134	14.134	4.2989	4.2989	0   	0   
80        	91        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
81        	91        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
82        	91        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
91        	92        	1         	I    	-41.1571665659	1.3356e-18    	4.3045	4.3045	0   	0   	4.2682	4.2682	0   	0   
91        	103       	1         	I    	-25.5996518672	7.6245e-12    	4.2931	4.2931	0   	0   	1.003	1.003	0   	0   
51        	92        	1         	I    	-60.6250508991	4.6868e-27    	11.425	11.425	14.134	14.134	4.2989	4.2989	0   	0   
80        	92        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
81        	92        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
82        	92        	1         	I    	-29.9391624231	9.9446e-14    	2.0156	2.0156	0   	0   	4.2931	4.2931	0   	0   
92        	103       	1         	I    	-25.5996518672	7.6245e-12    	4.2931	4.2931	0   	0   	1.003	1.003	0   	0   
93        	94        	1         	I    	-37.2207724197	6.8426e-17    	1.0369	1.0369	84.39	84.39	1.0346	1.0346	89.676	89.676
93        	97        	1         	I    	-50.1485301358	1.6625e-22    	1.0346	1.0346	89.647	89.647	4.2279	4.2279	55.65	55.65
93        	98        	1         	I    	-37.2207724197	6.8426e-17    	1.0369	1.0369	84.39	84.39	1.0346	1.0346	89.676	89.676
94        	97        	1         	I    	-50.1485301358	1.6625e-22    	1.0346	1.0346	89.647	89.647	4.2279	4.2279	55.65	55.65
94        	98        	1         	I    	-37.2207724197	6.8426e-17    	1.0369	1.0369	84.39	84.39	1.0346	1.0346	89.676	89.676
95        	100       	1         	I    	-38.7171876747	1.5323e-17    	4.3894	4.3894	0   	0   	4.339	4.339	0   	0   
95        	101       	1         	I    	-38.7171876747	1.5323e-17    	4.3894	4.3894	0   	0   	4.339	4.339	0   	0   
96        	99        	1         	I    	-78.4441227500	8.5536e-35    	4.2978	4.2978	10.426	10.426	3.9558	3.9558	10.707	10.707
96        	102       	1         	I    	-78.4441227500	8.5536e-35    	4.2978	4.2978	10.426	10.426	3.9558	3.9558	10.707	10.707
15        	97        	1         	I    	-75.6039464110	1.4643e-33    	8.398	8.398	42.201	42.201	4.2098	4.2098	60.198	60.198
97        	98        	1         	I    	-50.1485301358	1.6625e-22    	4.2279	4.2279	55.65	55.65	1.0346	1.0346	89.647	89.647
99        	102       	1         	I    	-78.4441227500	8.5536e-35    	4.2978	4.2978	10.426	10.426	3.9558	3.9558	10.707	10.707
100       	101       	1         	I    	-38.7171876747	1.5323e-17    	4.3894	4.3894	0   	0   	4.339	4.339	0   	0   
26        	104       	1         	I    	-49.8623132537	2.2135e-22    	1.0058	1.0058	0   	0   	9.4705	9.4705	0   	0   
27        	104       	1         	I    	-49.8623132537	2.2135e-22    	1.0058	1.0058	0   	0   	9.4705	9.4705	0   	0   
28        	104       	1         	I    	-49.8623132537	2.2135e-22    	1.0058	1.0058	0   	0   	9.4705	9.4705	0   	0   
89        	105       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
90        	105       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
91        	105       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
92        	105       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
95        	105       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
96        	105       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
99        	105       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
100       	105       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
101       	105       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
102       	105       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
105       	106       	1         	I    	-132.7323931223	2.2649e-58    	18.292	18.292	5.5572	5.5572	17.732	17.732	6.491	6.491
105       	107       	1         	I    	-129.6727804879	4.8287e-57    	18.272	18.272	5.5844	5.5844	16.44	16.44	6.7385	6.7385
105       	108       	1         	I    	-132.7323931223	2.2649e-58    	18.292	18.292	5.5572	5.5572	17.732	17.732	6.491	6.491
105       	109       	1         	I    	-129.6727804879	4.8287e-57    	18.272	18.272	5.5844	5.5844	16.44	16.44	6.7385	6.7385
105       	110       	1         	I    	-132.7323931223	2.2649e-58    	18.292	18.292	5.5572	5.5572	17.732	17.732	6.491	6.491
105       	111       	1         	I    	-132.7323931223	2.2649e-58    	18.292	18.292	5.5572	5.5572	17.732	17.732	6.491	6.491
89        	106       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
90        	106       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
91        	106       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
92        	106       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
95        	106       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
96        	106       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
99        	106       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
100       	106       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
101       	106       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
102       	106       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
106       	107       	1         	I    	-129.6727804879	4.8287e-57    	18.272	18.272	5.5844	5.5844	16.44	16.44	6.7385	6.7385
106       	108       	1         	I    	-132.7323931223	2.2649e-58    	18.292	18.292	5.5572	5.5572	17.732	17.732	6.491	6.491
106       	109       	1         	I    	-129.6720175448	4.8323e-57    	18.278	18.278	5.5765	5.5765	16.435	16.435	6.7501	6.7501
106       	110       	1         	I    	-132.7323931223	2.2649e-58    	18.292	18.292	5.5572	5.5572	17.732	17.732	6.491	6.491
106       	111       	1         	I    	-132.7323931223	2.2649e-58    	18.292	18.292	5.5572	5.5572	17.732	17.732	6.491	6.491
89        	107       	1         	I    	-79.0427533046	4.7008e-35    	4.2767	4.2767	0   	0   	16.718	16.718	6.1512	6.1512
90        	107       	1         	I    	-79.0427533046	4.7008e-35    	4.2767	4.2767	0   	0   	16.718	16.718	6.1512	6.1512
91        	107       	1         	I    	-79.0427533046	4.7008e-35    	4.2767	4.2767	0   	0   	16.718	16.718	6.1512	6.1512
92        	107       	1         	I    	-79.0427533046	4.7008e-35    	4.2767	4.2767	0   	0   	16.718	16.718	6.1512	6.1512
95        	107       	1         	I    	-77.8193395660	1.5977e-34    	4.3514	4.3514	0   	0   	16.729	16.729	6.1294	6.1294
96        	107       	1         	I    	-96.6491100241	1.0613e-42    	4.1697	4.1697	10.524	10.524	16.734	16.734	6.1206	6.1206
99        	107       	1         	I    	-96.6491100241	1.0613e-42    	4.1697	4.1697	10.524	10.524	16.734	16.734	6.1206	6.1206
100       	107       	1         	I    	-77.8193395660	1.5977e-34    	4.3514	4.3514	0   	0   	16.729	16.729	6.1294	6.1294
101       	107       	1         	I    	-77.8193395660	1.5977e-34    	4.3514	4.3514	0   	0   	16.729	16.729	6.1294	6.1294
102       	107       	1         	I    	-96.6491100241	1.0613e-42    	4.1697	4.1697	10.524	10.524	16.734	16.734	6.1206	6.1206
107       	108       	1         	I    	-129.6727804879	4.8287e-57    	16.44	16.44	6.7385	6.7385	18.272	18.272	5.5844	5.5844
107       	109       	1         	I    	-127.3430705197	4.9614e-56    	16.439	16.439	6.7395	6.7395	16.92	16.92	5.7952	5.7952
107       	110       	1         	I    	-129.6727804879	4.8287e-57    	16.44	16.44	6.7385	6.7385	18.272	18.272	5.5844	5.5844
107       	111       	1         	I    	-129.6727804879	4.8287e-57    	16.44	16.44	6.7385	6.7385	18.272	18.272	5.5844	5.5844
89        	108       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
90        	108       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
91        	108       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
92        	108       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
95        	108       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
96        	108       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
99        	108       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
100       	108       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
101       	108       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
102       	108       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
108       	109       	1         	I    	-129.6727804879	4.8287e-57    	18.272	18.272	5.5844	5.5844	16.44	16.44	6.7385	6.7385
108       	110       	1         	I    	-132.7323931223	2.2649e-58    	18.292	18.292	5.5572	5.5572	17.732	17.732	6.491	6.491
108       	111       	1         	I    	-132.7323931223	2.2649e-58    	18.292	18.292	5.5572	5.5572	17.732	17.732	6.491	6.491
89        	109       	1         	I    	-79.0427533046	4.7008e-35    	4.2767	4.2767	0   	0   	16.718	16.718	6.1512	6.1512
90        	109       	1         	I    	-79.0427533046	4.7008e-35    	4.2767	4.2767	0   	0   	16.718	16.718	6.1512	6.1512
91        	109       	1         	I    	-79.0427533046	4.7008e-35    	4.2767	4.2767	0   	0   	16.718	16.718	6.1512	6.1512
92        	109       	1         	I    	-79.0427533046	4.7008e-35    	4.2767	4.2767	0   	0   	16.718	16.718	6.1512	6.1512
95        	109       	1         	I    	-77.8193395660	1.5977e-34    	4.3514	4.3514	0   	0   	16.729	16.729	6.1294	6.1294
96        	109       	1         	I    	-96.6491100241	1.0613e-42    	4.1697	4.1697	10.524	10.524	16.734	16.734	6.1206	6.1206
99        	109       	1         	I    	-96.6491100241	1.0613e-42    	4.1697	4.1697	10.524	10.524	16.734	16.734	6.1206	6.1206
100       	109       	1         	I    	-77.8193395660	1.5977e-34    	4.3514	4.3514	0   	0   	16.729	16.729	6.1294	6.1294
101       	109       	1         	I    	-77.8193395660	1.5977e-34    	4.3514	4.3514	0   	0   	16.729	16.729	6.1294	6.1294
102       	109       	1         	I    	-96.6491100241	1.0613e-42    	4.1697	4.1697	10.524	10.524	16.734	16.734	6.1206	6.1206
109       	110       	1         	I    	-129.6727804879	4.8287e-57    	16.44	16.44	6.7385	6.7385	18.272	18.272	5.5844	5.5844
109       	111       	1         	I    	-129.6727804879	4.8287e-57    	16.44	16.44	6.7385	6.7385	18.272	18.272	5.5844	5.5844
89        	110       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
90        	110       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
91        	110       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
92        	110       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
95        	110       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
96        	110       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
99        	110       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
100       	110       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
101       	110       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
102       	110       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
110       	111       	1         	I    	-132.7323931223	2.2649e-58    	18.292	18.292	5.5572	5.5572	17.732	17.732	6.491	6.491
89        	111       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
90        	111       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
91        	111       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
92        	111       	1         	I    	-81.3880704848	4.5041e-36    	4.2767	4.2767	0   	0   	18.053	18.053	5.9136	5.9136
95        	111       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
96        	111       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
99        	111       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
100       	111       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
101       	111       	1         	I    	-80.1637563056	1.5322e-35    	4.3514	4.3514	0   	0   	18.065	18.065	5.8936	5.8936
102       	111       	1         	I    	-98.9931566351	1.0182e-43    	4.1696	4.1696	10.524	10.524	18.07	18.07	5.8854	5.8854
95        	112       	1         	I    	-121.2865771798	2.1179e-53    	4.3431	4.3431	0   	0   	3.2372	3.2372	37.622	37.622
100       	112       	1         	I    	-121.2865771798	2.1179e-53    	4.3431	4.3431	0   	0   	3.2372	3.2372	37.622	37.622
101       	112       	1         	I    	-121.2865771798	2.1179e-53    	4.3431	4.3431	0   	0   	3.2372	3.2372	37.622	37.622
112       	113       	1         	I    	-228.0272720730	9.3114e-100   	3.5314	3.5314	36.271	36.271	2.7144	2.7144	49.082	49.082
112       	114       	1         	I    	-208.4069317717	3.0904e-91    	3.4664	3.4664	36.542	36.542	1.6856	1.6856	100.8	100.8
112       	115       	1         	I    	-228.0272720730	9.3114e-100   	3.5314	3.5314	36.271	36.271	2.7144	2.7144	49.082	49.082
112       	116       	1         	I    	-228.0272720730	9.3114e-100   	3.5314	3.5314	36.271	36.271	2.7144	2.7144	49.082	49.082
112       	117       	1         	I    	-228.0272720730	9.3114e-100   	3.5314	3.5314	36.271	36.271	2.7144	2.7144	49.082	49.082
112       	118       	1         	I    	-221.4236898286	6.8693e-97    	3.5468	3.5468	36.209	36.209	3.0585	3.0585	38.63	38.63
95        	113       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
100       	113       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
101       	113       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
113       	114       	1         	I    	-219.8321959107	3.3736e-96    	3.0895	3.0895	45.836	45.836	1.6645	1.6645	102.7	102.7
113       	115       	1         	I    	-239.8951534013	6.5292e-105   	2.655	2.655	49.732	49.732	3.1492	3.1492	45.424	45.424
113       	116       	1         	I    	-239.8951534013	6.5292e-105   	2.655	2.655	49.732	49.732	3.1492	3.1492	45.424	45.424
113       	117       	1         	I    	-239.8951534013	6.5292e-105   	2.655	2.655	49.732	49.732	3.1492	3.1492	45.424	45.424
113       	118       	1         	I    	-228.0273358029	9.3108e-100   	2.7144	2.7144	49.082	49.082	3.5313	3.5313	36.352	36.352
44        	114       	1         	I    	-142.5925761121	1.1826e-62    	13.133	13.133	6.1569	6.1569	1.7024	1.7024	99.368	99.368
114       	115       	1         	I    	-219.8321959107	3.3736e-96    	1.6645	1.6645	102.7	102.7	3.0895	3.0895	45.836	45.836
114       	116       	1         	I    	-219.8321959107	3.3736e-96    	1.6645	1.6645	102.7	102.7	3.0895	3.0895	45.836	45.836
114       	117       	1         	I    	-219.8321959107	3.3736e-96    	1.6645	1.6645	102.7	102.7	3.0895	3.0895	45.836	45.836
114       	118       	1         	I    	-208.4069317717	3.0904e-91    	1.6856	1.6856	100.8	100.8	3.4664	3.4664	36.542	36.542
95        	115       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
100       	115       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
101       	115       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
115       	116       	1         	I    	-239.8951534013	6.5292e-105   	2.655	2.655	49.732	49.732	3.1492	3.1492	45.424	45.424
115       	117       	1         	I    	-239.8951534013	6.5292e-105   	2.655	2.655	49.732	49.732	3.1492	3.1492	45.424	45.424
115       	118       	1         	I    	-228.0273358029	9.3108e-100   	2.7144	2.7144	49.082	49.082	3.5313	3.5313	36.352	36.352
95        	116       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
100       	116       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
101       	116       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
116       	117       	1         	I    	-239.8951534013	6.5292e-105   	2.655	2.655	49.732	49.732	3.1492	3.1492	45.424	45.424
116       	118       	1         	I    	-228.0273358029	9.3108e-100   	2.7144	2.7144	49.082	49.082	3.5313	3.5313	36.352	36.352
95        	117       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
100       	117       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
101       	117       	1         	I    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	2.845	47.802	47.802
117       	118       	1         	I    	-228.0273358029	9.3108e-100   	2.7144	2.7144	49.082	49.082	3.5313	3.5313	36.352	36.352
95        	118       	1         	I    	-121.2865771798	2.1179e-53    	4.3431	4.3431	0   	0   	3.2372	3.2372	37.622	37.622
100       	118       	1         	I    	-121.2865771798	2.1179e-53    	4.3431	4.3431	0   	0   	3.2372	3.2372	37.622	37.622
101       	118       	1         	I    	-121.2865771798	2.1179e-53    	4.3431	4.3431	0   	0   	3.2372	3.2372	37.622	37.622
119       	120       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
119       	121       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
119       	122       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
119       	123       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
119       	124       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
119       	125       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
119       	126       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
119       	127       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
120       	121       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
120       	122       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
120       	123       	1         	I    	-20.8560768971	8.7563e-10    	2.02	2.02	0   	0   	2.0343	2.0343	0   	0   
