Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
86        	88        	1         	b    	-77.8624125145	1.5303e-34    	0   	13.967	0   	13.967	14  	14  	14  	14  
26        	87        	1         	b    	-27.2294332186	1.4942e-12    	0   	9.8955	0   	9.8955	5   	5   	5   	5   
27        	87        	1         	b    	-27.2294332186	1.4942e-12    	0   	9.8955	0   	9.8955	5   	5   	5   	5   
28        	87        	1         	b    	-27.2294332186	1.4942e-12    	0   	9.8955	0   	9.8955	5   	5   	5   	5   
87        	88        	1         	b    	-77.8624125145	1.5303e-34    	0   	13.967	0   	13.967	14  	14  	14  	14  
51        	89        	1         	b    	-59.5393598470	1.388e-26     	11.091	122.19	11.091	122.19	4   	4   	4   	4   
80        	89        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
81        	89        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
82        	89        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
89        	90        	1         	b    	-20.4685952361	1.29e-09      	0   	1000	0   	1000	4   	4   	4   	4   
89        	91        	1         	b    	-20.4685952361	1.29e-09      	0   	1000	0   	1000	4   	4   	4   	4   
89        	92        	1         	b    	-20.4685952361	1.29e-09      	0   	1000	0   	1000	4   	4   	4   	4   
89        	103       	1         	b    	-21.8348346286	3.2904e-10    	3.0026	1000	3.0026	1000	1   	1   	1   	1   
51        	90        	1         	b    	-59.5393598470	1.388e-26     	11.091	122.19	11.091	122.19	4   	4   	4   	4   
80        	90        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
81        	90        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
82        	90        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
90        	91        	1         	b    	-20.4685952361	1.29e-09      	0   	1000	0   	1000	4   	4   	4   	4   
90        	92        	1         	b    	-20.4685952361	1.29e-09      	0   	1000	0   	1000	4   	4   	4   	4   
90        	103       	1         	b    	-21.8348346286	3.2904e-10    	3.0026	1000	3.0026	1000	1   	1   	1   	1   
51        	91        	1         	b    	-59.5393598470	1.388e-26     	11.091	122.19	11.091	122.19	4   	4   	4   	4   
80        	91        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
81        	91        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
82        	91        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
91        	92        	1         	b    	-20.4685952361	1.29e-09      	0   	1000	0   	1000	4   	4   	4   	4   
91        	103       	1         	b    	-21.8348346286	3.2904e-10    	3.0026	1000	3.0026	1000	1   	1   	1   	1   
51        	92        	1         	b    	-59.5393598470	1.388e-26     	11.091	122.19	11.091	122.19	4   	4   	4   	4   
80        	92        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
81        	92        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
82        	92        	1         	b    	-28.8255957438	3.0283e-13    	1.0696	15.364	1.0696	15.364	4   	4   	4   	4   
92        	103       	1         	b    	-21.8348346286	3.2904e-10    	3.0026	1000	3.0026	1000	1   	1   	1   	1   
93        	94        	1         	b    	-28.6927716856	3.4585e-13    	0   	1000	0   	1000	4   	4   	4   	4   
93        	97        	1         	b    	-46.5253775610	6.2271e-21    	0   	231.1	0   	231.1	7   	7   	7   	7   
93        	98        	1         	b    	-28.6927716856	3.4585e-13    	0   	1000	0   	1000	4   	4   	4   	4   
94        	97        	1         	b    	-46.5253775610	6.2271e-21    	0   	231.1	0   	231.1	7   	7   	7   	7   
94        	98        	1         	b    	-28.6927716856	3.4585e-13    	0   	1000	0   	1000	4   	4   	4   	4   
95        	100       	1         	b    	-19.0444064408	5.3594e-09    	0   	1000	0   	1000	4   	4   	4   	4   
95        	101       	1         	b    	-19.0444064408	5.3594e-09    	0   	1000	0   	1000	4   	4   	4   	4   
96        	99        	1         	b    	-39.1342051075	1.0098e-17    	0   	1000	0   	1000	9   	9   	9   	9   
96        	102       	1         	b    	-39.1342051075	1.0098e-17    	0   	1000	0   	1000	9   	9   	9   	9   
15        	97        	1         	b    	-80.1901083223	1.4924e-35    	8.4586	36.89	8.4586	36.89	7   	7   	7   	7   
97        	98        	1         	b    	-42.7795317526	2.6368e-19    	3.0046	1000	3.0046	1000	4   	4   	4   	4   
99        	102       	1         	b    	-39.1342051075	1.0098e-17    	0   	1000	0   	1000	9   	9   	9   	9   
100       	101       	1         	b    	-19.0444064408	5.3594e-09    	0   	1000	0   	1000	4   	4   	4   	4   
26        	104       	1         	b    	-47.1953187465	3.1866e-21    	0   	22.975	0   	22.975	9   	9   	9   	9   
27        	104       	1         	b    	-47.1953187465	3.1866e-21    	0   	22.975	0   	22.975	9   	9   	9   	9   
28        	104       	1         	b    	-47.1953187465	3.1866e-21    	0   	22.975	0   	22.975	9   	9   	9   	9   
89        	105       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
90        	105       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
91        	105       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
92        	105       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
95        	105       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
96        	105       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
99        	105       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
100       	105       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
101       	105       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
102       	105       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
105       	106       	1         	b    	-68.6251119379	1.5721e-30    	0   	1000	0   	1000	16  	16  	16  	16  
105       	107       	1         	b    	-72.1403624901	4.6756e-32    	1.0098	1000	1.0098	1000	15  	15  	15  	15  
105       	108       	1         	b    	-68.6251119379	1.5721e-30    	0   	1000	0   	1000	16  	16  	16  	16  
105       	109       	1         	b    	-72.1403624901	4.6756e-32    	1.0098	1000	1.0098	1000	15  	15  	15  	15  
105       	110       	1         	b    	-68.6251119379	1.5721e-30    	0   	1000	0   	1000	16  	16  	16  	16  
105       	111       	1         	b    	-68.6251119379	1.5721e-30    	0   	1000	0   	1000	16  	16  	16  	16  
89        	106       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
90        	106       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
91        	106       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
92        	106       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
95        	106       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
96        	106       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
99        	106       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
100       	106       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
101       	106       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
102       	106       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
106       	107       	1         	b    	-72.1403624901	4.6756e-32    	1.0098	1000	1.0098	1000	15  	15  	15  	15  
106       	108       	1         	b    	-68.6251119379	1.5721e-30    	0   	1000	0   	1000	16  	16  	16  	16  
106       	109       	1         	b    	-72.1403624901	4.6756e-32    	1.0098	1000	1.0098	1000	15  	15  	15  	15  
106       	110       	1         	b    	-68.6251119379	1.5721e-30    	0   	1000	0   	1000	16  	16  	16  	16  
106       	111       	1         	b    	-68.6251119379	1.5721e-30    	0   	1000	0   	1000	16  	16  	16  	16  
89        	107       	1         	b    	-78.3994658651	8.9443e-35    	2.3088	14.953	2.3088	14.953	15  	15  	15  	15  
90        	107       	1         	b    	-78.3994658651	8.9443e-35    	2.3088	14.953	2.3088	14.953	15  	15  	15  	15  
91        	107       	1         	b    	-78.3994658651	8.9443e-35    	2.3088	14.953	2.3088	14.953	15  	15  	15  	15  
92        	107       	1         	b    	-78.3994658651	8.9443e-35    	2.3088	14.953	2.3088	14.953	15  	15  	15  	15  
95        	107       	1         	b    	-77.2685091558	2.7715e-34    	2.3125	14.8	2.3125	14.8	15  	15  	15  	15  
96        	107       	1         	b    	-97.6277788272	3.9884e-43    	9.1361	0   	9.1361	0   	15  	15  	15  	15  
99        	107       	1         	b    	-97.6277788272	3.9884e-43    	9.1361	0   	9.1361	0   	15  	15  	15  	15  
100       	107       	1         	b    	-77.2685091558	2.7715e-34    	2.3125	14.8	2.3125	14.8	15  	15  	15  	15  
101       	107       	1         	b    	-77.2685091558	2.7715e-34    	2.3125	14.8	2.3125	14.8	15  	15  	15  	15  
102       	107       	1         	b    	-97.6277788272	3.9884e-43    	9.1361	0   	9.1361	0   	15  	15  	15  	15  
107       	108       	1         	b    	-73.9289755630	7.8172e-33    	0   	1000	0   	1000	16  	16  	16  	16  
107       	109       	1         	b    	-65.8762314767	2.4565e-29    	0   	1000	0   	1000	15  	15  	15  	15  
107       	110       	1         	b    	-73.9289755630	7.8172e-33    	0   	1000	0   	1000	16  	16  	16  	16  
107       	111       	1         	b    	-73.9289755630	7.8172e-33    	0   	1000	0   	1000	16  	16  	16  	16  
89        	108       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
90        	108       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
91        	108       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
92        	108       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
95        	108       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
96        	108       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
99        	108       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
100       	108       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
101       	108       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
102       	108       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
108       	109       	1         	b    	-72.1403624901	4.6756e-32    	1.0098	1000	1.0098	1000	15  	15  	15  	15  
108       	110       	1         	b    	-68.6251119379	1.5721e-30    	0   	1000	0   	1000	16  	16  	16  	16  
108       	111       	1         	b    	-68.6251119379	1.5721e-30    	0   	1000	0   	1000	16  	16  	16  	16  
89        	109       	1         	b    	-78.3994658651	8.9443e-35    	2.3088	14.953	2.3088	14.953	15  	15  	15  	15  
90        	109       	1         	b    	-78.3994658651	8.9443e-35    	2.3088	14.953	2.3088	14.953	15  	15  	15  	15  
91        	109       	1         	b    	-78.3994658651	8.9443e-35    	2.3088	14.953	2.3088	14.953	15  	15  	15  	15  
92        	109       	1         	b    	-78.3994658651	8.9443e-35    	2.3088	14.953	2.3088	14.953	15  	15  	15  	15  
95        	109       	1         	b    	-77.2685091558	2.7715e-34    	2.3125	14.8	2.3125	14.8	15  	15  	15  	15  
96        	109       	1         	b    	-97.6277788272	3.9884e-43    	9.1361	0   	9.1361	0   	15  	15  	15  	15  
99        	109       	1         	b    	-97.6277788272	3.9884e-43    	9.1361	0   	9.1361	0   	15  	15  	15  	15  
100       	109       	1         	b    	-77.2685091558	2.7715e-34    	2.3125	14.8	2.3125	14.8	15  	15  	15  	15  
101       	109       	1         	b    	-77.2685091558	2.7715e-34    	2.3125	14.8	2.3125	14.8	15  	15  	15  	15  
102       	109       	1         	b    	-97.6277788272	3.9884e-43    	9.1361	0   	9.1361	0   	15  	15  	15  	15  
109       	110       	1         	b    	-73.9289755630	7.8172e-33    	0   	1000	0   	1000	16  	16  	16  	16  
109       	111       	1         	b    	-73.9289755630	7.8172e-33    	0   	1000	0   	1000	16  	16  	16  	16  
89        	110       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
90        	110       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
91        	110       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
92        	110       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
95        	110       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
96        	110       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
99        	110       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
100       	110       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
101       	110       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
102       	110       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
110       	111       	1         	b    	-68.6251119379	1.5721e-30    	0   	1000	0   	1000	16  	16  	16  	16  
89        	111       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
90        	111       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
91        	111       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
92        	111       	1         	b    	-81.0116477563	6.5628e-36    	2.3261	14.266	2.3261	14.266	16  	16  	16  	16  
95        	111       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
96        	111       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
99        	111       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
100       	111       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
101       	111       	1         	b    	-79.8797283797	2.0355e-35    	2.3299	14.127	2.3299	14.127	16  	16  	16  	16  
102       	111       	1         	b    	-100.1609788429	3.1669e-44    	9.1361	0   	9.1361	0   	16  	16  	16  	16  
95        	112       	1         	b    	-127.7127290749	3.4282e-56    	0   	4.3527	0   	4.3527	27  	27  	27  	27  
100       	112       	1         	b    	-127.7127290749	3.4282e-56    	0   	4.3527	0   	4.3527	27  	27  	27  	27  
101       	112       	1         	b    	-127.7127290749	3.4282e-56    	0   	4.3527	0   	4.3527	27  	27  	27  	27  
112       	113       	1         	b    	-167.6429214176	1.5617e-73    	1e-07	707.46	1e-07	707.46	32  	32  	32  	32  
112       	114       	1         	b    	-211.4223333328	1.5151e-92    	1e-07	100.15	1e-07	100.15	42  	42  	42  	42  
112       	115       	1         	b    	-167.6429214176	1.5617e-73    	1e-07	707.46	1e-07	707.46	32  	32  	32  	32  
112       	116       	1         	b    	-167.6429214176	1.5617e-73    	1e-07	707.46	1e-07	707.46	32  	32  	32  	32  
112       	117       	1         	b    	-167.6429214176	1.5617e-73    	1e-07	707.46	1e-07	707.46	32  	32  	32  	32  
112       	118       	1         	b    	-133.8072214290	7.7315e-59    	1e-07	1000	1e-07	1000	27  	27  	27  	27  
95        	113       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
100       	113       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
101       	113       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
113       	114       	1         	b    	-217.0494569014	5.4528e-95    	1e-07	132.16	1e-07	132.16	42  	42  	42  	42  
113       	115       	1         	b    	-148.3509232985	3.7326e-65    	1e-07	1000	1e-07	1000	32  	32  	32  	32  
113       	116       	1         	b    	-148.3509232985	3.7326e-65    	1e-07	1000	1e-07	1000	32  	32  	32  	32  
113       	117       	1         	b    	-148.3509232985	3.7326e-65    	1e-07	1000	1e-07	1000	32  	32  	32  	32  
113       	118       	1         	b    	-161.9056175809	4.8449e-71    	6.0819	1000	6.0819	1000	27  	27  	27  	27  
44        	114       	1         	b    	-172.3684007441	1.3847e-75    	0   	13.715	0   	13.715	42  	42  	42  	42  
114       	115       	1         	b    	-197.8025115720	1.2458e-86    	17.243	1000	17.243	1000	32  	32  	32  	32  
114       	116       	1         	b    	-197.8025115720	1.2458e-86    	17.243	1000	17.243	1000	32  	32  	32  	32  
114       	117       	1         	b    	-197.8025115720	1.2458e-86    	17.243	1000	17.243	1000	32  	32  	32  	32  
114       	118       	1         	b    	-198.2510770593	7.9552e-87    	23.229	1000	23.229	1000	27  	27  	27  	27  
95        	115       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
100       	115       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
101       	115       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
115       	116       	1         	b    	-148.3509232985	3.7326e-65    	1e-07	1000	1e-07	1000	32  	32  	32  	32  
115       	117       	1         	b    	-148.3509232985	3.7326e-65    	1e-07	1000	1e-07	1000	32  	32  	32  	32  
115       	118       	1         	b    	-161.9056175809	4.8449e-71    	6.0819	1000	6.0819	1000	27  	27  	27  	27  
95        	116       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
100       	116       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
101       	116       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
116       	117       	1         	b    	-148.3509232985	3.7326e-65    	1e-07	1000	1e-07	1000	32  	32  	32  	32  
116       	118       	1         	b    	-161.9056175809	4.8449e-71    	6.0819	1000	6.0819	1000	27  	27  	27  	27  
95        	117       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
100       	117       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
101       	117       	1         	b    	-138.6164120255	6.3046e-61    	0   	4.3527	0   	4.3527	32  	32  	32  	32  
117       	118       	1         	b    	-161.9056175809	4.8449e-71    	6.0819	1000	6.0819	1000	27  	27  	27  	27  
95        	118       	1         	b    	-127.7127290749	3.4282e-56    	0   	4.3527	0   	4.3527	27  	27  	27  	27  
100       	118       	1         	b    	-127.7127290749	3.4282e-56    	0   	4.3527	0   	4.3527	27  	27  	27  	27  
101       	118       	1         	b    	-127.7127290749	3.4282e-56    	0   	4.3527	0   	4.3527	27  	27  	27  	27  
119       	120       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
119       	121       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
119       	122       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
119       	123       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
119       	124       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
119       	125       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
119       	126       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
119       	127       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
120       	121       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
120       	122       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
120       	123       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
120       	124       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
120       	125       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
120       	126       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
120       	127       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
121       	122       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
121       	123       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
121       	124       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
121       	125       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
121       	126       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
121       	127       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
122       	123       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
122       	124       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
122       	125       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
122       	126       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
122       	127       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
123       	124       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
123       	125       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
123       	126       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
123       	127       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
124       	125       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
124       	126       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
124       	127       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
125       	126       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
125       	127       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
126       	127       	1         	b    	-9.9678046597 	4.6885e-05    	0   	1000	0   	1000	2   	2   	2   	2   
