Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
27        	86        	1         	a    	-25.9750416893	5.2382e-12    	1   	1   	1   	1   	4.0036	1000	4.0036	1000
28        	86        	1         	a    	-25.9750416893	5.2382e-12    	1   	1   	1   	1   	4.0036	1000	4.0036	1000
86        	87        	1         	a    	-24.9465598456	1.465e-11     	5   	5   	5   	5   	0   	1000	0   	1000
86        	88        	1         	a    	-73.6066049552	1.0791e-32    	5   	5   	5   	5   	11.024	1000	11.024	1000
26        	87        	1         	a    	-25.9750416893	5.2382e-12    	1   	1   	1   	1   	4.0036	1000	4.0036	1000
27        	87        	1         	a    	-25.9750416893	5.2382e-12    	1   	1   	1   	1   	4.0036	1000	4.0036	1000
28        	87        	1         	a    	-25.9750416893	5.2382e-12    	1   	1   	1   	1   	4.0036	1000	4.0036	1000
87        	88        	1         	a    	-73.6066049552	1.0791e-32    	5   	5   	5   	5   	11.024	1000	11.024	1000
51        	89        	1         	a    	-57.8219219959	7.7314e-26    	12  	12  	12  	12  	1.2141	17.01	1.2141	17.01
80        	89        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
81        	89        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
82        	89        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
89        	90        	1         	a    	-20.4685952361	1.29e-09      	4   	4   	4   	4   	0   	1000	0   	1000
89        	91        	1         	a    	-20.4685952361	1.29e-09      	4   	4   	4   	4   	0   	1000	0   	1000
89        	92        	1         	a    	-20.4685952361	1.29e-09      	4   	4   	4   	4   	0   	1000	0   	1000
89        	103       	1         	a    	-23.1545352488	8.7925e-11    	4   	4   	4   	4   	0   	15.367	0   	15.367
51        	90        	1         	a    	-57.8219219959	7.7314e-26    	12  	12  	12  	12  	1.2141	17.01	1.2141	17.01
80        	90        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
81        	90        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
82        	90        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
90        	91        	1         	a    	-20.4685952361	1.29e-09      	4   	4   	4   	4   	0   	1000	0   	1000
90        	92        	1         	a    	-20.4685952361	1.29e-09      	4   	4   	4   	4   	0   	1000	0   	1000
90        	103       	1         	a    	-23.1545352488	8.7925e-11    	4   	4   	4   	4   	0   	15.367	0   	15.367
51        	91        	1         	a    	-57.8219219959	7.7314e-26    	12  	12  	12  	12  	1.2141	17.01	1.2141	17.01
80        	91        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
81        	91        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
82        	91        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
91        	92        	1         	a    	-20.4685952361	1.29e-09      	4   	4   	4   	4   	0   	1000	0   	1000
91        	103       	1         	a    	-23.1545352488	8.7925e-11    	4   	4   	4   	4   	0   	15.367	0   	15.367
51        	92        	1         	a    	-57.8219219959	7.7314e-26    	12  	12  	12  	12  	1.2141	17.01	1.2141	17.01
80        	92        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
81        	92        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
82        	92        	1         	a    	-27.4944829013	1.1463e-12    	2   	2   	2   	2   	3.0184	164.41	3.0184	164.41
92        	103       	1         	a    	-23.1545352488	8.7925e-11    	4   	4   	4   	4   	0   	15.367	0   	15.367
93        	94        	1         	a    	-28.6927716856	3.4585e-13    	4   	4   	4   	4   	0   	1000	0   	1000
93        	97        	1         	a    	-42.7795317526	2.6368e-19    	4   	4   	4   	4   	3.0046	1000	3.0046	1000
93        	98        	1         	a    	-28.6927716856	3.4585e-13    	4   	4   	4   	4   	0   	1000	0   	1000
94        	97        	1         	a    	-42.7795317526	2.6368e-19    	4   	4   	4   	4   	3.0046	1000	3.0046	1000
94        	98        	1         	a    	-28.6927716856	3.4585e-13    	4   	4   	4   	4   	0   	1000	0   	1000
95        	100       	1         	a    	-19.0444064408	5.3594e-09    	4   	4   	4   	4   	0   	1000	0   	1000
95        	101       	1         	a    	-19.0444064408	5.3594e-09    	4   	4   	4   	4   	0   	1000	0   	1000
96        	99        	1         	a    	-39.1342051075	1.0098e-17    	9   	9   	9   	9   	0   	1000	0   	1000
96        	102       	1         	a    	-39.1342051075	1.0098e-17    	9   	9   	9   	9   	0   	1000	0   	1000
15        	97        	1         	a    	-79.0519947978	4.6575e-35    	10  	10  	10  	10  	5.21	49.626	5.21	49.626
97        	98        	1         	a    	-46.5253775610	6.2271e-21    	7   	7   	7   	7   	0   	231.1	0   	231.1
99        	102       	1         	a    	-39.1342051075	1.0098e-17    	9   	9   	9   	9   	0   	1000	0   	1000
100       	101       	1         	a    	-19.0444064408	5.3594e-09    	4   	4   	4   	4   	0   	1000	0   	1000
26        	104       	1         	a    	-47.4144337314	2.5596e-21    	1   	1   	1   	1   	8.0073	1000	8.0073	1000
27        	104       	1         	a    	-47.4144337314	2.5596e-21    	1   	1   	1   	1   	8.0073	1000	8.0073	1000
28        	104       	1         	a    	-47.4144337314	2.5596e-21    	1   	1   	1   	1   	8.0073	1000	8.0073	1000
89        	105       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
90        	105       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
91        	105       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
92        	105       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
95        	105       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
96        	105       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
99        	105       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
100       	105       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
101       	105       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
102       	105       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
105       	106       	1         	a    	-68.6251119379	1.5721e-30    	16  	16  	16  	16  	0   	1000	0   	1000
105       	107       	1         	a    	-73.9289755630	7.8172e-33    	16  	16  	16  	16  	0   	1000	0   	1000
105       	108       	1         	a    	-68.6251119379	1.5721e-30    	16  	16  	16  	16  	0   	1000	0   	1000
105       	109       	1         	a    	-73.9289755630	7.8172e-33    	16  	16  	16  	16  	0   	1000	0   	1000
105       	110       	1         	a    	-68.6251119379	1.5721e-30    	16  	16  	16  	16  	0   	1000	0   	1000
105       	111       	1         	a    	-68.6251119379	1.5721e-30    	16  	16  	16  	16  	0   	1000	0   	1000
89        	106       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
90        	106       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
91        	106       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
92        	106       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
95        	106       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
96        	106       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
99        	106       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
100       	106       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
101       	106       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
102       	106       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
106       	107       	1         	a    	-73.9289755630	7.8172e-33    	16  	16  	16  	16  	0   	1000	0   	1000
106       	108       	1         	a    	-68.6251119379	1.5721e-30    	16  	16  	16  	16  	0   	1000	0   	1000
106       	109       	1         	a    	-73.9289755630	7.8172e-33    	16  	16  	16  	16  	0   	1000	0   	1000
106       	110       	1         	a    	-68.6251119379	1.5721e-30    	16  	16  	16  	16  	0   	1000	0   	1000
106       	111       	1         	a    	-68.6251119379	1.5721e-30    	16  	16  	16  	16  	0   	1000	0   	1000
89        	107       	1         	a    	-78.8701378065	5.5864e-35    	4   	4   	4   	4   	13.544	49.775	13.544	49.775
90        	107       	1         	a    	-78.8701378065	5.5864e-35    	4   	4   	4   	4   	13.544	49.775	13.544	49.775
91        	107       	1         	a    	-78.8701378065	5.5864e-35    	4   	4   	4   	4   	13.544	49.775	13.544	49.775
92        	107       	1         	a    	-78.8701378065	5.5864e-35    	4   	4   	4   	4   	13.544	49.775	13.544	49.775
95        	107       	1         	a    	-77.9716583686	1.372e-34     	4   	4   	4   	4   	15.839	0   	15.839	0   
96        	107       	1         	a    	-97.7101675079	3.6729e-43    	9   	9   	9   	9   	12.77	15.685	12.77	15.685
99        	107       	1         	a    	-97.7101675079	3.6729e-43    	9   	9   	9   	9   	12.77	15.685	12.77	15.685
100       	107       	1         	a    	-77.9716583686	1.372e-34     	4   	4   	4   	4   	15.839	0   	15.839	0   
101       	107       	1         	a    	-77.9716583686	1.372e-34     	4   	4   	4   	4   	15.839	0   	15.839	0   
102       	107       	1         	a    	-97.7101675079	3.6729e-43    	9   	9   	9   	9   	12.77	15.685	12.77	15.685
107       	108       	1         	a    	-72.1403624901	4.6756e-32    	15  	15  	15  	15  	1.0098	1000	1.0098	1000
107       	109       	1         	a    	-65.8762314767	2.4565e-29    	15  	15  	15  	15  	0   	1000	0   	1000
107       	110       	1         	a    	-72.1403624901	4.6756e-32    	15  	15  	15  	15  	1.0098	1000	1.0098	1000
107       	111       	1         	a    	-72.1403624901	4.6756e-32    	15  	15  	15  	15  	1.0098	1000	1.0098	1000
89        	108       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
90        	108       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
91        	108       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
92        	108       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
95        	108       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
96        	108       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
99        	108       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
100       	108       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
101       	108       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
102       	108       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
108       	109       	1         	a    	-73.9289755630	7.8172e-33    	16  	16  	16  	16  	0   	1000	0   	1000
108       	110       	1         	a    	-68.6251119379	1.5721e-30    	16  	16  	16  	16  	0   	1000	0   	1000
108       	111       	1         	a    	-68.6251119379	1.5721e-30    	16  	16  	16  	16  	0   	1000	0   	1000
89        	109       	1         	a    	-78.8701378065	5.5864e-35    	4   	4   	4   	4   	13.544	49.775	13.544	49.775
90        	109       	1         	a    	-78.8701378065	5.5864e-35    	4   	4   	4   	4   	13.544	49.775	13.544	49.775
91        	109       	1         	a    	-78.8701378065	5.5864e-35    	4   	4   	4   	4   	13.544	49.775	13.544	49.775
92        	109       	1         	a    	-78.8701378065	5.5864e-35    	4   	4   	4   	4   	13.544	49.775	13.544	49.775
95        	109       	1         	a    	-77.9716583686	1.372e-34     	4   	4   	4   	4   	15.839	0   	15.839	0   
96        	109       	1         	a    	-97.7101675079	3.6729e-43    	9   	9   	9   	9   	12.77	15.685	12.77	15.685
99        	109       	1         	a    	-97.7101675079	3.6729e-43    	9   	9   	9   	9   	12.77	15.685	12.77	15.685
100       	109       	1         	a    	-77.9716583686	1.372e-34     	4   	4   	4   	4   	15.839	0   	15.839	0   
101       	109       	1         	a    	-77.9716583686	1.372e-34     	4   	4   	4   	4   	15.839	0   	15.839	0   
102       	109       	1         	a    	-97.7101675079	3.6729e-43    	9   	9   	9   	9   	12.77	15.685	12.77	15.685
109       	110       	1         	a    	-72.1403624901	4.6756e-32    	15  	15  	15  	15  	1.0098	1000	1.0098	1000
109       	111       	1         	a    	-72.1403624901	4.6756e-32    	15  	15  	15  	15  	1.0098	1000	1.0098	1000
89        	110       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
90        	110       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
91        	110       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
92        	110       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
95        	110       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
96        	110       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
99        	110       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
100       	110       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
101       	110       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
102       	110       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
110       	111       	1         	a    	-68.6251119379	1.5721e-30    	16  	16  	16  	16  	0   	1000	0   	1000
89        	111       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
90        	111       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
91        	111       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
92        	111       	1         	a    	-81.5005272192	4.025e-36     	4   	4   	4   	4   	14.586	49.76	14.586	49.76
95        	111       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
96        	111       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
99        	111       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
100       	111       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
101       	111       	1         	a    	-80.4504390212	1.1503e-35    	4   	4   	4   	4   	16.895	0   	16.895	0   
102       	111       	1         	a    	-100.1619370851	3.1639e-44    	9   	9   	9   	9   	12.425	17.138	12.425	17.138
95        	112       	1         	a    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	-   	27  	-   
100       	112       	1         	a    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	-   	27  	-   
101       	112       	1         	a    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	-   	27  	-   
112       	113       	1         	a    	-161.9056175809	4.8449e-71    	27  	27  	27  	27  	6.0819	1000	6.0819	1000
112       	114       	1         	a    	-198.2510770593	7.9552e-87    	27  	27  	27  	27  	23.229	1000	23.229	1000
112       	115       	1         	a    	-161.9056175809	4.8449e-71    	27  	27  	27  	27  	6.0819	1000	6.0819	1000
112       	116       	1         	a    	-161.9056175809	4.8449e-71    	27  	27  	27  	27  	6.0819	1000	6.0819	1000
112       	117       	1         	a    	-161.9056175809	4.8449e-71    	27  	27  	27  	27  	6.0819	1000	6.0819	1000
112       	118       	1         	a    	-133.8072214290	7.7315e-59    	27  	27  	27  	27  	1e-07	1000	1e-07	1000
95        	113       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
100       	113       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
101       	113       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
113       	114       	1         	a    	-197.8025115720	1.2458e-86    	32  	32  	32  	32  	17.243	1000	17.243	1000
113       	115       	1         	a    	-148.3509232985	3.7326e-65    	32  	32  	32  	32  	1e-07	1000	1e-07	1000
113       	116       	1         	a    	-148.3509232985	3.7326e-65    	32  	32  	32  	32  	1e-07	1000	1e-07	1000
113       	117       	1         	a    	-148.3509232985	3.7326e-65    	32  	32  	32  	32  	1e-07	1000	1e-07	1000
113       	118       	1         	a    	-167.6429213776	1.5617e-73    	32  	32  	32  	32  	1e-07	707.46	1e-07	707.46
44        	114       	1         	a    	-173.7133517497	3.6079e-76    	12  	12  	12  	12  	42.253	0   	42.253	0   
114       	115       	1         	a    	-217.0494655970	5.4527e-95    	42  	42  	42  	42  	1e-07	132.05	1e-07	132.05
114       	116       	1         	a    	-217.0494655970	5.4527e-95    	42  	42  	42  	42  	1e-07	132.05	1e-07	132.05
114       	117       	1         	a    	-217.0494655970	5.4527e-95    	42  	42  	42  	42  	1e-07	132.05	1e-07	132.05
114       	118       	1         	a    	-211.4223333328	1.5151e-92    	42  	42  	42  	42  	1e-07	100.15	1e-07	100.15
95        	115       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
100       	115       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
101       	115       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
115       	116       	1         	a    	-148.3509232985	3.7326e-65    	32  	32  	32  	32  	1e-07	1000	1e-07	1000
115       	117       	1         	a    	-148.3509232985	3.7326e-65    	32  	32  	32  	32  	1e-07	1000	1e-07	1000
115       	118       	1         	a    	-167.6429213776	1.5617e-73    	32  	32  	32  	32  	1e-07	707.46	1e-07	707.46
95        	116       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
100       	116       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
101       	116       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
116       	117       	1         	a    	-148.3509232985	3.7326e-65    	32  	32  	32  	32  	1e-07	1000	1e-07	1000
116       	118       	1         	a    	-167.6429213776	1.5617e-73    	32  	32  	32  	32  	1e-07	707.46	1e-07	707.46
95        	117       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
100       	117       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
101       	117       	1         	a    	-138.9542647261	4.4971e-61    	4   	4   	4   	4   	32  	-   	32  	-   
117       	118       	1         	a    	-167.6429213776	1.5617e-73    	32  	32  	32  	32  	1e-07	707.46	1e-07	707.46
95        	118       	1         	a    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	-   	27  	-   
100       	118       	1         	a    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	-   	27  	-   
101       	118       	1         	a    	-128.0505817754	2.4453e-56    	4   	4   	4   	4   	27  	-   	27  	-   
119       	120       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
119       	121       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
119       	122       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
119       	123       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
119       	124       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
119       	125       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
119       	126       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
119       	127       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
120       	121       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
120       	122       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
120       	123       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
120       	124       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
120       	125       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
120       	126       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
120       	127       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
121       	122       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
121       	123       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
121       	124       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
121       	125       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
121       	126       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
121       	127       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
122       	123       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
122       	124       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
122       	125       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
122       	126       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
122       	127       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
123       	124       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
123       	125       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
123       	126       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
123       	127       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
124       	125       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
124       	126       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
124       	127       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
125       	126       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
125       	127       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
126       	127       	1         	a    	-9.9678046597 	4.6885e-05    	2   	2   	2   	2   	0   	1000	0   	1000
