Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
99        	108       	1         	B    	-98.9267141369	1.0881e-43    	4.4385	0   	10.529	0   	18.07	18.07	5.8856	5.8856
100       	108       	1         	B    	-78.8638593702	5.6216e-35    	2.5721	14.165	0   	0   	18.056	18.056	5.9086	5.9086
101       	108       	1         	B    	-78.8638593702	5.6216e-35    	2.5721	14.165	0   	0   	18.056	18.056	5.9086	5.9086
102       	108       	1         	B    	-98.9267141369	1.0881e-43    	4.4385	0   	10.529	0   	18.07	18.07	5.8856	5.8856
108       	109       	1         	B    	-71.0577696513	1.3804e-31    	0.705	1000	2.5689	1000	16.766	16.766	6.0607	6.0607
108       	110       	1         	B    	-66.5752615149	1.221e-29     	0   	1000	0   	1000	18.117	18.117	5.8126	5.8126
108       	111       	1         	B    	-66.5752615149	1.221e-29     	0   	1000	0   	1000	18.117	18.117	5.8126	5.8126
89        	109       	1         	B    	-77.6250938101	1.9402e-34    	2.4965	14.953	0   	0   	16.708	16.708	6.1695	6.1695
90        	109       	1         	B    	-77.6250938101	1.9402e-34    	2.4965	14.953	0   	0   	16.708	16.708	6.1695	6.1695
91        	109       	1         	B    	-77.6250938101	1.9402e-34    	2.4965	14.953	0   	0   	16.708	16.708	6.1695	6.1695
92        	109       	1         	B    	-77.6250938101	1.9402e-34    	2.4965	14.953	0   	0   	16.708	16.708	6.1695	6.1695
95        	109       	1         	B    	-76.4420061074	6.3337e-34    	2.5506	14.842	0   	0   	16.721	16.721	6.1457	6.1457
96        	109       	1         	B    	-96.5826702209	1.1342e-42    	4.4386	0   	10.529	0   	16.734	16.734	6.1207	6.1207
99        	109       	1         	B    	-96.5826702209	1.1342e-42    	4.4386	0   	10.529	0   	16.734	16.734	6.1207	6.1207
100       	109       	1         	B    	-76.4420061074	6.3337e-34    	2.5506	14.842	0   	0   	16.721	16.721	6.1457	6.1457
101       	109       	1         	B    	-76.4420061074	6.3337e-34    	2.5506	14.842	0   	0   	16.721	16.721	6.1457	6.1457
102       	109       	1         	B    	-96.5826702209	1.1342e-42    	4.4386	0   	10.529	0   	16.734	16.734	6.1207	6.1207
109       	110       	1         	B    	-71.9033951355	5.9259e-32    	0   	1000	0   	1000	18.073	18.073	5.8807	5.8807
109       	111       	1         	B    	-71.9033951355	5.9259e-32    	0   	1000	0   	1000	18.073	18.073	5.8807	5.8807
89        	110       	1         	B    	-80.0489265298	1.7187e-35    	2.517	14.266	0   	0   	18.042	18.042	5.9304	5.9304
90        	110       	1         	B    	-80.0489265298	1.7187e-35    	2.517	14.266	0   	0   	18.042	18.042	5.9304	5.9304
91        	110       	1         	B    	-80.0489265298	1.7187e-35    	2.517	14.266	0   	0   	18.042	18.042	5.9304	5.9304
92        	110       	1         	B    	-80.0489265298	1.7187e-35    	2.517	14.266	0   	0   	18.042	18.042	5.9304	5.9304
95        	110       	1         	B    	-78.8638593702	5.6216e-35    	2.5721	14.165	0   	0   	18.056	18.056	5.9086	5.9086
96        	110       	1         	B    	-98.9267141369	1.0881e-43    	4.4385	0   	10.529	0   	18.07	18.07	5.8856	5.8856
99        	110       	1         	B    	-98.9267141369	1.0881e-43    	4.4385	0   	10.529	0   	18.07	18.07	5.8856	5.8856
100       	110       	1         	B    	-78.8638593702	5.6216e-35    	2.5721	14.165	0   	0   	18.056	18.056	5.9086	5.9086
101       	110       	1         	B    	-78.8638593702	5.6216e-35    	2.5721	14.165	0   	0   	18.056	18.056	5.9086	5.9086
102       	110       	1         	B    	-98.9267141369	1.0881e-43    	4.4385	0   	10.529	0   	18.07	18.07	5.8856	5.8856
110       	111       	1         	B    	-66.5752615149	1.221e-29     	0   	1000	0   	1000	18.117	18.117	5.8126	5.8126
89        	111       	1         	B    	-80.0489265298	1.7187e-35    	2.517	14.266	0   	0   	18.042	18.042	5.9304	5.9304
90        	111       	1         	B    	-80.0489265298	1.7187e-35    	2.517	14.266	0   	0   	18.042	18.042	5.9304	5.9304
91        	111       	1         	B    	-80.0489265298	1.7187e-35    	2.517	14.266	0   	0   	18.042	18.042	5.9304	5.9304
92        	111       	1         	B    	-80.0489265298	1.7187e-35    	2.517	14.266	0   	0   	18.042	18.042	5.9304	5.9304
95        	111       	1         	B    	-78.8638593702	5.6216e-35    	2.5721	14.165	0   	0   	18.056	18.056	5.9086	5.9086
96        	111       	1         	B    	-98.9267141369	1.0881e-43    	4.4385	0   	10.529	0   	18.07	18.07	5.8856	5.8856
99        	111       	1         	B    	-98.9267141369	1.0881e-43    	4.4385	0   	10.529	0   	18.07	18.07	5.8856	5.8856
100       	111       	1         	B    	-78.8638593702	5.6216e-35    	2.5721	14.165	0   	0   	18.056	18.056	5.9086	5.9086
101       	111       	1         	B    	-78.8638593702	5.6216e-35    	2.5721	14.165	0   	0   	18.056	18.056	5.9086	5.9086
102       	111       	1         	B    	-98.9267141369	1.0881e-43    	4.4385	0   	10.529	0   	18.07	18.07	5.8856	5.8856
95        	112       	1         	B    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	3.2372	37.622	37.622
100       	112       	1         	B    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	3.2372	37.622	37.622
101       	112       	1         	B    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	3.2372	37.622	37.622
112       	113       	1         	B    	-158.5243303786	1.4248e-69    	1e-07	1000	6.4435e-08	644.35	6.7109	6.7109	44.813	44.813
112       	114       	1         	B    	-179.1257210050	1.6095e-78    	1e-07	1000	9.074e-09	90.74	1.9353	1.9353	96.621	96.621
112       	115       	1         	B    	-158.5243303786	1.4248e-69    	1e-07	1000	6.4435e-08	644.35	6.7109	6.7109	44.813	44.813
112       	116       	1         	B    	-158.5243303786	1.4248e-69    	1e-07	1000	6.4435e-08	644.35	6.7109	6.7109	44.813	44.813
112       	117       	1         	B    	-158.5243303786	1.4248e-69    	1e-07	1000	6.4435e-08	644.35	6.7109	6.7109	44.813	44.813
112       	118       	1         	B    	-103.0272400704	1.8023e-45    	1e-07	1000	0.0001	1000	3.2852	3.2852	37.378	37.378
95        	113       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
100       	113       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
101       	113       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
113       	114       	1         	B    	-185.6250301785	2.4214e-81    	1e-07	487.04	2.4946e-08	121.5	4.109	4.109	94.647	94.647
113       	115       	1         	B    	-110.5607805360	9.6397e-49    	1e-07	1000	0.0001	1000	2.8814	2.8814	47.477	47.477
113       	116       	1         	B    	-110.5607805360	9.6397e-49    	1e-07	1000	0.0001	1000	2.8814	2.8814	47.477	47.477
113       	117       	1         	B    	-110.5607805360	9.6397e-49    	1e-07	1000	0.0001	1000	2.8814	2.8814	47.477	47.477
113       	118       	1         	B    	-128.9054941097	1.0401e-56    	0.0091627	1000	9.1627	1000	3.2732	3.2732	37.438	37.438
44        	114       	1         	B    	-141.4727337703	3.6239e-62    	0   	13.314	0   	21.159	1.7105	1.7105	98.708	98.708
114       	115       	1         	B    	-149.9871048000	7.2682e-66    	0.039558	1000	39.558	1000	2.8319	2.8319	47.922	47.922
114       	116       	1         	B    	-149.9871048000	7.2682e-66    	0.039558	1000	39.558	1000	2.8319	2.8319	47.922	47.922
114       	117       	1         	B    	-149.9871048000	7.2682e-66    	0.039558	1000	39.558	1000	2.8319	2.8319	47.922	47.922
114       	118       	1         	B    	-152.7378647035	4.6429e-67    	0.053559	1000	53.559	1000	3.2225	3.2225	37.698	37.698
95        	115       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
100       	115       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
101       	115       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
115       	116       	1         	B    	-110.5607805360	9.6397e-49    	1e-07	1000	0.0001	1000	2.8814	2.8814	47.477	47.477
115       	117       	1         	B    	-110.5607805360	9.6397e-49    	1e-07	1000	0.0001	1000	2.8814	2.8814	47.477	47.477
115       	118       	1         	B    	-128.9054941097	1.0401e-56    	0.0091627	1000	9.1627	1000	3.2732	3.2732	37.438	37.438
95        	116       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
100       	116       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
101       	116       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
116       	117       	1         	B    	-110.5607805360	9.6397e-49    	1e-07	1000	0.0001	1000	2.8814	2.8814	47.477	47.477
116       	118       	1         	B    	-128.9054941097	1.0401e-56    	0.0091627	1000	9.1627	1000	3.2732	3.2732	37.438	37.438
95        	117       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
100       	117       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
101       	117       	1         	B    	-128.7522850583	1.2123e-56    	0   	4.3544	0   	0   	2.845	2.845	47.802	47.802
117       	118       	1         	B    	-128.9054941097	1.0401e-56    	0.0091627	1000	9.1627	1000	3.2732	3.2732	37.438	37.438
95        	118       	1         	B    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	3.2372	37.622	37.622
100       	118       	1         	B    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	3.2372	37.622	37.622
101       	118       	1         	B    	-121.2764977930	2.1394e-53    	0   	4.3539	0   	0   	3.2372	3.2372	37.622	37.622
119       	120       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
119       	121       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
119       	122       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
119       	123       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
119       	124       	1         	B    	-9.9391118433 	4.825e-05     	0   	1000	0   	0   	2.0289	2.0289	0   	0   
