Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
79        	82        	1         	A    	-11.5682478717	9.4618e-06    	1.0052	1.0052	0   	0   	1.0097	1000	0   	0   
79        	83        	1         	A    	-5.8544483321 	0.0028671     	1.0052	1.0052	0   	0   	0   	1000	0   	0   
79        	84        	1         	A    	-5.8544483321 	0.0028671     	1.0052	1.0052	0   	0   	0   	1000	0   	0   
80        	81        	1         	A    	-10.2959852147	3.3768e-05    	2.0204	2.0204	0   	0   	0   	1000	0   	0   
80        	82        	1         	A    	-10.2959852147	3.3768e-05    	2.0204	2.0204	0   	0   	0   	1000	0   	0   
80        	83        	1         	A    	-11.4522312178	1.0626e-05    	2.0186	2.0186	0   	0   	0   	179.82	0   	0   
80        	84        	1         	A    	-11.4522312178	1.0626e-05    	2.0186	2.0186	0   	0   	0   	179.82	0   	0   
80        	103       	1         	A    	-11.4993812865	1.0136e-05    	2.0189	2.0189	0   	0   	0   	164.87	0   	0   
81        	82        	1         	A    	-10.2959852147	3.3768e-05    	2.0204	2.0204	0   	0   	0   	1000	0   	0   
81        	83        	1         	A    	-11.4522312178	1.0626e-05    	2.0186	2.0186	0   	0   	0   	179.82	0   	0   
81        	84        	1         	A    	-11.4522312178	1.0626e-05    	2.0186	2.0186	0   	0   	0   	179.82	0   	0   
81        	103       	1         	A    	-11.4993812865	1.0136e-05    	2.0189	2.0189	0   	0   	0   	164.87	0   	0   
82        	83        	1         	A    	-11.4522312178	1.0626e-05    	2.0186	2.0186	0   	0   	0   	179.82	0   	0   
82        	84        	1         	A    	-11.4522312178	1.0626e-05    	2.0186	2.0186	0   	0   	0   	179.82	0   	0   
82        	103       	1         	A    	-11.4993812865	1.0136e-05    	2.0189	2.0189	0   	0   	0   	164.87	0   	0   
83        	84        	1         	A    	-5.8544483321 	0.0028671     	1.0052	1.0052	0   	0   	0   	1000	0   	0   
85        	86        	1         	A    	-74.4523530722	4.6318e-33    	16.154	16.154	11.291	11.291	0   	11.276	0   	1000
85        	87        	1         	A    	-74.4523530722	4.6318e-33    	16.154	16.154	11.291	11.291	0   	11.276	0   	1000
85        	88        	1         	A    	-61.4068265401	2.1446e-27    	16.17	16.17	11.277	11.277	0   	1000	0   	1000
26        	86        	1         	A    	-25.6058989989	7.577e-12     	1.0081	1.0081	0   	0   	3.3407	1000	9.893	1000
27        	86        	1         	A    	-25.6058989989	7.577e-12     	1.0081	1.0081	0   	0   	3.3407	1000	9.893	1000
28        	86        	1         	A    	-25.6058989989	7.577e-12     	1.0081	1.0081	0   	0   	3.3407	1000	9.893	1000
86        	87        	1         	A    	-24.5763618097	2.1214e-11    	4.459	4.459	9.7152	9.7152	0   	1000	0   	1000
86        	88        	1         	A    	-73.3161799126	1.4427e-32    	4.4533	4.4533	9.8242	9.8242	12.143	1000	9.6058	791.03
26        	87        	1         	A    	-25.6058989989	7.577e-12     	1.0081	1.0081	0   	0   	3.3407	1000	9.893	1000
27        	87        	1         	A    	-25.6058989989	7.577e-12     	1.0081	1.0081	0   	0   	3.3407	1000	9.893	1000
28        	87        	1         	A    	-25.6058989989	7.577e-12     	1.0081	1.0081	0   	0   	3.3407	1000	9.893	1000
87        	88        	1         	A    	-73.3161799126	1.4427e-32    	4.4533	4.4533	9.8242	9.8242	12.143	1000	9.6058	791.03
51        	89        	1         	A    	-57.5034871973	1.063e-25     	11.446	11.446	14.038	14.038	1.3016	18.221	0   	0   
80        	89        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
81        	89        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
82        	89        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
89        	90        	1         	A    	-20.1858018914	1.7117e-09    	4.2931	4.2931	0   	0   	0   	1000	0   	0   
89        	91        	1         	A    	-20.1858018914	1.7117e-09    	4.2931	4.2931	0   	0   	0   	1000	0   	0   
89        	92        	1         	A    	-20.1858018914	1.7117e-09    	4.2931	4.2931	0   	0   	0   	1000	0   	0   
89        	103       	1         	A    	-22.8724329177	1.1658e-10    	4.2924	4.2924	0   	0   	0   	15.357	0   	0   
51        	90        	1         	A    	-57.5034871973	1.063e-25     	11.446	11.446	14.038	14.038	1.3016	18.221	0   	0   
80        	90        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
81        	90        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
82        	90        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
90        	91        	1         	A    	-20.1858018914	1.7117e-09    	4.2931	4.2931	0   	0   	0   	1000	0   	0   
90        	92        	1         	A    	-20.1858018914	1.7117e-09    	4.2931	4.2931	0   	0   	0   	1000	0   	0   
90        	103       	1         	A    	-22.8724329177	1.1658e-10    	4.2924	4.2924	0   	0   	0   	15.357	0   	0   
51        	91        	1         	A    	-57.5034871973	1.063e-25     	11.446	11.446	14.038	14.038	1.3016	18.221	0   	0   
80        	91        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
81        	91        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
82        	91        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
91        	92        	1         	A    	-20.1858018914	1.7117e-09    	4.2931	4.2931	0   	0   	0   	1000	0   	0   
91        	103       	1         	A    	-22.8724329177	1.1658e-10    	4.2924	4.2924	0   	0   	0   	15.357	0   	0   
51        	92        	1         	A    	-57.5034871973	1.063e-25     	11.446	11.446	14.038	14.038	1.3016	18.221	0   	0   
80        	92        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
81        	92        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
82        	92        	1         	A    	-27.2708112681	1.4336e-12    	2.019	2.019	0   	0   	3.2318	164 	0   	0   
92        	103       	1         	A    	-22.8724329177	1.1658e-10    	4.2924	4.2924	0   	0   	0   	15.357	0   	0   
93        	94        	1         	A    	-18.6611784766	7.8624e-09    	2.3311	2.3311	50.331	50.331	0   	1000	0   	1000
93        	97        	1         	A    	-33.3353287955	3.3316e-15    	1.102	1.102	85.025	85.025	2.4182	1000	13.405	1000
93        	98        	1         	A    	-18.6611784766	7.8624e-09    	2.3311	2.3311	50.331	50.331	0   	1000	0   	1000
94        	97        	1         	A    	-33.3353287955	3.3316e-15    	1.102	1.102	85.025	85.025	2.4182	1000	13.405	1000
94        	98        	1         	A    	-18.6611784766	7.8624e-09    	2.3311	2.3311	50.331	50.331	0   	1000	0   	1000
95        	100       	1         	A    	-18.6891749008	7.6453e-09    	4.3717	4.3717	0   	0   	0   	1000	0   	0   
95        	101       	1         	A    	-18.6891749008	7.6453e-09    	4.3717	4.3717	0   	0   	0   	1000	0   	0   
96        	99        	1         	A    	-36.3520706339	1.6312e-16    	4.1259	4.1259	10.559	10.559	0   	1000	0   	1000
96        	102       	1         	A    	-36.3520706339	1.6312e-16    	4.1259	4.1259	10.559	10.559	0   	1000	0   	1000
15        	97        	1         	A    	-72.4529194443	3.4206e-32    	8.385	8.385	43.563	43.563	3.3694	50.358	38.448	574.64
97        	98        	1         	A    	-34.2801764852	1.2951e-15    	4.512	4.512	52.187	52.187	0   	59.294	0   	1000
99        	102       	1         	A    	-36.3520706339	1.6312e-16    	4.1259	4.1259	10.559	10.559	0   	1000	0   	1000
100       	101       	1         	A    	-18.6891749008	7.6453e-09    	4.3717	4.3717	0   	0   	0   	1000	0   	0   
26        	104       	1         	A    	-47.0191128811	3.8007e-21    	1.0083	1.0083	0   	0   	8.405	1000	0   	0   
27        	104       	1         	A    	-47.0191128811	3.8007e-21    	1.0083	1.0083	0   	0   	8.405	1000	0   	0   
28        	104       	1         	A    	-47.0191128811	3.8007e-21    	1.0083	1.0083	0   	0   	8.405	1000	0   	0   
89        	105       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
90        	105       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
91        	105       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
92        	105       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
95        	105       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
96        	105       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
99        	105       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
100       	105       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
101       	105       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
102       	105       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
105       	106       	1         	A    	-66.5752615149	1.221e-29     	18.117	18.117	5.8126	5.8126	0   	1000	0   	1000
105       	107       	1         	A    	-71.9033951355	5.9259e-32    	18.073	18.073	5.8807	5.8807	0   	1000	0   	1000
105       	108       	1         	A    	-66.5752615149	1.221e-29     	18.117	18.117	5.8126	5.8126	0   	1000	0   	1000
105       	109       	1         	A    	-71.9033951355	5.9259e-32    	18.073	18.073	5.8807	5.8807	0   	1000	0   	1000
105       	110       	1         	A    	-66.5752615149	1.221e-29     	18.117	18.117	5.8126	5.8126	0   	1000	0   	1000
105       	111       	1         	A    	-66.5752615149	1.221e-29     	18.117	18.117	5.8126	5.8126	0   	1000	0   	1000
89        	106       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
90        	106       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
91        	106       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
92        	106       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
95        	106       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
96        	106       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
99        	106       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
100       	106       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
101       	106       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
102       	106       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
106       	107       	1         	A    	-71.9033951355	5.9259e-32    	18.073	18.073	5.8807	5.8807	0   	1000	0   	1000
106       	108       	1         	A    	-66.5752615149	1.221e-29     	18.117	18.117	5.8126	5.8126	0   	1000	0   	1000
106       	109       	1         	A    	-71.9033951355	5.9259e-32    	18.073	18.073	5.8807	5.8807	0   	1000	0   	1000
106       	110       	1         	A    	-66.5752615149	1.221e-29     	18.117	18.117	5.8126	5.8126	0   	1000	0   	1000
106       	111       	1         	A    	-66.5752615149	1.221e-29     	18.117	18.117	5.8126	5.8126	0   	1000	0   	1000
89        	107       	1         	A    	-78.1475231959	1.1507e-34    	4.2946	4.2946	0   	0   	14.973	49.726	6.315	20.972
90        	107       	1         	A    	-78.1475231959	1.1507e-34    	4.2946	4.2946	0   	0   	14.973	49.726	6.315	20.972
91        	107       	1         	A    	-78.1475231959	1.1507e-34    	4.2946	4.2946	0   	0   	14.973	49.726	6.315	20.972
92        	107       	1         	A    	-78.1475231959	1.1507e-34    	4.2946	4.2946	0   	0   	14.973	49.726	6.315	20.972
95        	107       	1         	A    	-76.9046696990	3.9877e-34    	4.3525	4.3525	0   	0   	17.862	0   	6.1278	0   
96        	107       	1         	A    	-96.4221267946	1.3317e-42    	4.1698	4.1698	10.524	10.524	26.643	15.719	6.418	3.7865
99        	107       	1         	A    	-96.4221267946	1.3317e-42    	4.1698	4.1698	10.524	10.524	26.643	15.719	6.418	3.7865
100       	107       	1         	A    	-76.9046696990	3.9877e-34    	4.3525	4.3525	0   	0   	17.862	0   	6.1278	0   
101       	107       	1         	A    	-76.9046696990	3.9877e-34    	4.3525	4.3525	0   	0   	17.862	0   	6.1278	0   
102       	107       	1         	A    	-96.4221267946	1.3317e-42    	4.1698	4.1698	10.524	10.524	26.643	15.719	6.418	3.7865
107       	108       	1         	A    	-71.0699063349	1.3637e-31    	16.767	16.767	6.0605	6.0605	0.76436	1000	2.2652	1000
107       	109       	1         	A    	-64.0229590877	1.5674e-28    	16.769	16.769	6.0556	6.0556	0   	1000	0   	1000
107       	110       	1         	A    	-71.0699063349	1.3637e-31    	16.767	16.767	6.0605	6.0605	0.76436	1000	2.2652	1000
107       	111       	1         	A    	-71.0699063349	1.3637e-31    	16.767	16.767	6.0605	6.0605	0.76436	1000	2.2652	1000
89        	108       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
90        	108       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
91        	108       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
92        	108       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
95        	108       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
96        	108       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
99        	108       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
100       	108       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
101       	108       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
102       	108       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
108       	109       	1         	A    	-71.9033951355	5.9259e-32    	18.073	18.073	5.8807	5.8807	0   	1000	0   	1000
108       	110       	1         	A    	-66.5752615149	1.221e-29     	18.117	18.117	5.8126	5.8126	0   	1000	0   	1000
108       	111       	1         	A    	-66.5752615149	1.221e-29     	18.117	18.117	5.8126	5.8126	0   	1000	0   	1000
89        	109       	1         	A    	-78.1475231959	1.1507e-34    	4.2946	4.2946	0   	0   	14.973	49.726	6.315	20.972
90        	109       	1         	A    	-78.1475231959	1.1507e-34    	4.2946	4.2946	0   	0   	14.973	49.726	6.315	20.972
91        	109       	1         	A    	-78.1475231959	1.1507e-34    	4.2946	4.2946	0   	0   	14.973	49.726	6.315	20.972
92        	109       	1         	A    	-78.1475231959	1.1507e-34    	4.2946	4.2946	0   	0   	14.973	49.726	6.315	20.972
95        	109       	1         	A    	-76.9046696990	3.9877e-34    	4.3525	4.3525	0   	0   	17.862	0   	6.1278	0   
96        	109       	1         	A    	-96.4221267946	1.3317e-42    	4.1698	4.1698	10.524	10.524	26.643	15.719	6.418	3.7865
99        	109       	1         	A    	-96.4221267946	1.3317e-42    	4.1698	4.1698	10.524	10.524	26.643	15.719	6.418	3.7865
100       	109       	1         	A    	-76.9046696990	3.9877e-34    	4.3525	4.3525	0   	0   	17.862	0   	6.1278	0   
101       	109       	1         	A    	-76.9046696990	3.9877e-34    	4.3525	4.3525	0   	0   	17.862	0   	6.1278	0   
102       	109       	1         	A    	-96.4221267946	1.3317e-42    	4.1698	4.1698	10.524	10.524	26.643	15.719	6.418	3.7865
109       	110       	1         	A    	-71.0699063349	1.3637e-31    	16.767	16.767	6.0605	6.0605	0.76436	1000	2.2652	1000
109       	111       	1         	A    	-71.0699063349	1.3637e-31    	16.767	16.767	6.0605	6.0605	0.76436	1000	2.2652	1000
89        	110       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
90        	110       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
91        	110       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
92        	110       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
95        	110       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
96        	110       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
99        	110       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
100       	110       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
101       	110       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
102       	110       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
110       	111       	1         	A    	-66.5752615149	1.221e-29     	18.117	18.117	5.8126	5.8126	0   	1000	0   	1000
89        	111       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
90        	111       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
91        	111       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
92        	111       	1         	A    	-80.6093568612	9.813e-36     	4.2947	4.2947	0   	0   	16.354	49.711	6.065	18.435
95        	111       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
96        	111       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
99        	111       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
100       	111       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
101       	111       	1         	A    	-79.1756053117	4.116e-35     	4.3526	4.3526	0   	0   	19.3	0   	5.8919	0   
102       	111       	1         	A    	-98.8304424282	1.1981e-43    	4.1697	4.1697	10.524	10.524	26.678	17.181	6.1227	3.943
95        	112       	1         	A    	-121.2865771810	2.1179e-53    	4.343	4.343	0   	0   	3.2372	-   	37.622	-   
100       	112       	1         	A    	-121.2865771810	2.1179e-53    	4.343	4.343	0   	0   	3.2372	-   	37.622	-   
101       	112       	1         	A    	-121.2865771810	2.1179e-53    	4.343	4.343	0   	0   	3.2372	-   	37.622	-   
112       	113       	1         	A    	-130.7784219812	1.5983e-57    	3.2706	3.2706	37.451	37.451	0.2565	1000	9.0356	1000
112       	114       	1         	A    	-153.9029218106	1.4481e-67    	3.2234	3.2234	37.694	37.694	0.74218	1000	52.606	1000
112       	115       	1         	A    	-130.7784219812	1.5983e-57    	3.2706	3.2706	37.451	37.451	0.2565	1000	9.0356	1000
112       	116       	1         	A    	-130.7784219812	1.5983e-57    	3.2706	3.2706	37.451	37.451	0.2565	1000	9.0356	1000
112       	117       	1         	A    	-130.7784219812	1.5983e-57    	3.2706	3.2706	37.451	37.451	0.2565	1000	9.0356	1000
112       	118       	1         	A    	-103.0272400704	1.8023e-45    	3.2852	3.2852	37.378	37.378	1e-07	1000	0.0001	1000
95        	113       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
100       	113       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
101       	113       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
113       	114       	1         	A    	-150.9610074269	2.7445e-66    	2.8323	2.8323	47.919	47.919	0.45101	1000	38.999	1000
113       	115       	1         	A    	-110.5607805360	9.6397e-49    	2.8814	2.8814	47.477	47.477	1e-07	1000	0.0001	1000
113       	116       	1         	A    	-110.5607805360	9.6397e-49    	2.8814	2.8814	47.477	47.477	1e-07	1000	0.0001	1000
113       	117       	1         	A    	-110.5607805360	9.6397e-49    	2.8814	2.8814	47.477	47.477	1e-07	1000	0.0001	1000
113       	118       	1         	A    	-158.0533345113	2.282e-69     	2.9675	2.9675	46.756	46.756	1e-07	1000	6.4113e-08	641.13
44        	114       	1         	A    	-142.5823432244	1.1947e-62    	13.133	13.133	6.157	6.157	1.72	0   	99.367	0   
114       	115       	1         	A    	-185.9363532217	1.7736e-81    	3.7587	3.7587	95.171	95.171	1e-07	307.36	3.9512e-08	121.44
114       	116       	1         	A    	-185.9363532217	1.7736e-81    	3.7587	3.7587	95.171	95.171	1e-07	307.36	3.9512e-08	121.44
114       	117       	1         	A    	-185.9363532217	1.7736e-81    	3.7587	3.7587	95.171	95.171	1e-07	307.36	3.9512e-08	121.44
114       	118       	1         	A    	-179.1217367322	1.6159e-78    	1.857	1.857	96.737	96.737	1e-07	1000	9.0729e-09	90.729
95        	115       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
100       	115       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
101       	115       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
115       	116       	1         	A    	-110.5607805360	9.6397e-49    	2.8814	2.8814	47.477	47.477	1e-07	1000	0.0001	1000
115       	117       	1         	A    	-110.5607805360	9.6397e-49    	2.8814	2.8814	47.477	47.477	1e-07	1000	0.0001	1000
115       	118       	1         	A    	-158.0533345113	2.282e-69     	2.9675	2.9675	46.756	46.756	1e-07	1000	6.4113e-08	641.13
95        	116       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
100       	116       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
101       	116       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
116       	117       	1         	A    	-110.5607805360	9.6397e-49    	2.8814	2.8814	47.477	47.477	1e-07	1000	0.0001	1000
116       	118       	1         	A    	-158.0533345113	2.282e-69     	2.9675	2.9675	46.756	46.756	1e-07	1000	6.4113e-08	641.13
95        	117       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
100       	117       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
101       	117       	1         	A    	-128.7623661981	1.2001e-56    	4.3435	4.3435	0   	0   	2.845	-   	47.802	-   
117       	118       	1         	A    	-158.0533345113	2.282e-69     	2.9675	2.9675	46.756	46.756	1e-07	1000	6.4113e-08	641.13
95        	118       	1         	A    	-121.2865771810	2.1179e-53    	4.343	4.343	0   	0   	3.2372	-   	37.622	-   
100       	118       	1         	A    	-121.2865771810	2.1179e-53    	4.343	4.343	0   	0   	3.2372	-   	37.622	-   
101       	118       	1         	A    	-121.2865771810	2.1179e-53    	4.343	4.343	0   	0   	3.2372	-   	37.622	-   
119       	120       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
119       	121       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
119       	122       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
119       	123       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
119       	124       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
119       	125       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
119       	126       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
119       	127       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
120       	121       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
120       	122       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
120       	123       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
120       	124       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
120       	125       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
120       	126       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
120       	127       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
121       	122       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
121       	123       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
121       	124       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
121       	125       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
121       	126       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
121       	127       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
122       	123       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
122       	124       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
122       	125       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
122       	126       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
122       	127       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
123       	124       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
123       	125       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
123       	126       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
123       	127       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
124       	125       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
124       	126       	1         	A    	-9.9391118433 	4.825e-05     	2.0289	2.0289	0   	0   	0   	1000	0   	0   
