Event1    	Event2    	Tree      	Model	lnML          	ML            	mu1 	mu1star	nu1 	nu1star	mu2 	mu2star	nu2 	nu2star
71        	78        	1         	l    	-14.7313547963	4.0018e-07    	1.0401	25.914	1.0401	25.914	1.0005	1000	1.0005	1000
72        	73        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
72        	74        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
72        	75        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
72        	76        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
72        	77        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
72        	78        	1         	l    	-14.7313547963	4.0018e-07    	1.0401	25.914	1.0401	25.914	1.0005	1000	1.0005	1000
73        	74        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
73        	75        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
73        	76        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
73        	77        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
73        	78        	1         	l    	-14.7313547963	4.0018e-07    	1.0401	25.914	1.0401	25.914	1.0005	1000	1.0005	1000
74        	75        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
74        	76        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
74        	77        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
74        	78        	1         	l    	-14.7313547963	4.0018e-07    	1.0401	25.914	1.0401	25.914	1.0005	1000	1.0005	1000
75        	76        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
75        	77        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
75        	78        	1         	l    	-14.7313547963	4.0018e-07    	1.0401	25.914	1.0401	25.914	1.0005	1000	1.0005	1000
76        	77        	1         	l    	-11.7963729103	7.5318e-06    	2   	-   	2   	-   	0   	1000	0   	1000
76        	78        	1         	l    	-14.7313547963	4.0018e-07    	1.0401	25.914	1.0401	25.914	1.0005	1000	1.0005	1000
77        	78        	1         	l    	-14.7313547963	4.0018e-07    	1.0401	25.914	1.0401	25.914	1.0005	1000	1.0005	1000
79        	80        	1         	l    	-11.4706914014	1.0431e-05    	0   	180.51	0   	180.51	2   	-   	2   	-   
79        	81        	1         	l    	-11.4706914014	1.0431e-05    	0   	180.51	0   	180.51	2   	-   	2   	-   
79        	82        	1         	l    	-11.4706914014	1.0431e-05    	0   	180.51	0   	180.51	2   	-   	2   	-   
79        	83        	1         	l    	-5.8596533857 	0.0028522     	1   	-   	1   	-   	0   	1000	0   	1000
79        	84        	1         	l    	-5.8596533857 	0.0028522     	1   	-   	1   	-   	0   	1000	0   	1000
80        	81        	1         	l    	-10.3162448085	3.3091e-05    	2   	-   	2   	-   	0   	1000	0   	1000
80        	82        	1         	l    	-10.3162448085	3.3091e-05    	2   	-   	2   	-   	0   	1000	0   	1000
80        	83        	1         	l    	-11.4706914014	1.0431e-05    	2   	-   	2   	-   	0   	180.51	0   	180.51
80        	84        	1         	l    	-11.4706914014	1.0431e-05    	2   	-   	2   	-   	0   	180.51	0   	180.51
80        	103       	1         	l    	-11.5181558384	9.9478e-06    	2   	-   	2   	-   	0   	165.42	0   	165.42
81        	82        	1         	l    	-10.3162448085	3.3091e-05    	2   	-   	2   	-   	0   	1000	0   	1000
81        	83        	1         	l    	-11.4706914014	1.0431e-05    	2   	-   	2   	-   	0   	180.51	0   	180.51
81        	84        	1         	l    	-11.4706914014	1.0431e-05    	2   	-   	2   	-   	0   	180.51	0   	180.51
81        	103       	1         	l    	-11.5181558384	9.9478e-06    	2   	-   	2   	-   	0   	165.42	0   	165.42
82        	83        	1         	l    	-11.4706914014	1.0431e-05    	2   	-   	2   	-   	0   	180.51	0   	180.51
82        	84        	1         	l    	-11.4706914014	1.0431e-05    	2   	-   	2   	-   	0   	180.51	0   	180.51
82        	103       	1         	l    	-11.5181558384	9.9478e-06    	2   	-   	2   	-   	0   	165.42	0   	165.42
83        	84        	1         	l    	-5.8596533857 	0.0028522     	1   	-   	1   	-   	0   	1000	0   	1000
85        	86        	1         	l    	-73.5812591738	1.1068e-32    	11.024	1000	11.024	1000	4.6258	5.6906	4.6258	5.6906
85        	87        	1         	l    	-73.5812591738	1.1068e-32    	11.024	1000	11.024	1000	4.6258	5.6906	4.6258	5.6906
85        	88        	1         	l    	-64.4796523207	9.9276e-29    	14  	-   	14  	-   	0   	1000	0   	1000
26        	86        	1         	l    	-25.8726317285	5.8031e-12    	1.1078	0   	1.1078	0   	4.0036	1000	4.0036	1000
27        	86        	1         	l    	-25.8726317285	5.8031e-12    	1.1078	0   	1.1078	0   	4.0036	1000	4.0036	1000
28        	86        	1         	l    	-25.8726317285	5.8031e-12    	1.1078	0   	1.1078	0   	4.0036	1000	4.0036	1000
86        	87        	1         	l    	-24.9465598456	1.465e-11     	5   	-   	5   	-   	0   	1000	0   	1000
86        	88        	1         	l    	-73.5812591738	1.1068e-32    	4.6258	5.6906	4.6258	5.6906	11.024	1000	11.024	1000
26        	87        	1         	l    	-25.8726317285	5.8031e-12    	1.1078	0   	1.1078	0   	4.0036	1000	4.0036	1000
27        	87        	1         	l    	-25.8726317285	5.8031e-12    	1.1078	0   	1.1078	0   	4.0036	1000	4.0036	1000
28        	87        	1         	l    	-25.8726317285	5.8031e-12    	1.1078	0   	1.1078	0   	4.0036	1000	4.0036	1000
87        	88        	1         	l    	-73.5812591738	1.1068e-32    	4.6258	5.6906	4.6258	5.6906	11.024	1000	11.024	1000
51        	89        	1         	l    	-57.7466339524	8.336e-26     	12.076	0   	12.076	0   	1.2141	17.01	1.2141	17.01
80        	89        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
81        	89        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
82        	89        	1         	l    	-27.3658286197	1.3037e-12    	2.1329	0   	2.1329	0   	3.0184	164.41	3.0184	164.41
89        	90        	1         	l    	-20.4685952361	1.29e-09      	4   	-   	4   	-   	0   	1000	0   	1000
89        	91        	1         	l    	-20.4685952361	1.29e-09      	4   	-   	4   	-   	0   	1000	0   	1000
